addresses,contracts,createdAt,description,hash,metadata,name,projects,protocol,severity,scanNodeCount,source,findingType
"[""0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24""]","[{""address"":""0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24"",""name"":""rndr"",""projectId"":""rndr""}]",2022-09-14T23:55:00.136751348Z,A significant amount 0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xf23564c0d7c43f8c9e08a9956e16cd54bb317787a806a3e8ddd970ebef850a51,"{""assetImpacted"":""0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24"",""assetVolumeDecreasePercentage"":""1.5097572394791379"",""firstTxHash"":""0xec76912f147834e4670659ab4f3f18832eba1ee0effe16325754fa9cc918a80b"",""lastTxHash"":""0x431212319513e3c65526311599126c65d6bdb7c2d33ae19cfb6d301e1198a917""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Rndr"",""id"":""rndr"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15535758,""hash"":""0x34d209fce1ff2d69050256686bd5d72a6fae7ce314bd017d829d1b26700ff96d"",""timestamp"":""2022-09-14T23:54:19Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9""]","[{""address"":""0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9"",""name"":""AAVEToken"",""projectId"":""aave""}]",2022-09-14T23:55:00.109519233Z,A significant amount 0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xa9cffb1a0b185871651af990cdcddcb79a9b6c32db1c284521086dc8858a7dc1,"{""assetImpacted"":""0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9"",""assetVolumeDecreasePercentage"":""1.9547597663907628"",""firstTxHash"":""0x2ae5eaa403e6c181e8a8060a6174da61ab6daede3d75a1867295c20f5e105803"",""lastTxHash"":""0x2ae5eaa403e6c181e8a8060a6174da61ab6daede3d75a1867295c20f5e105803""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Aave"",""id"":""aave"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15535758,""hash"":""0x34d209fce1ff2d69050256686bd5d72a6fae7ce314bd017d829d1b26700ff96d"",""timestamp"":""2022-09-14T23:54:19Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x5cac718a3ae330d361e39244bf9e67ab17514ce8""]","[{""address"":""0x5cac718a3ae330d361e39244bf9e67ab17514ce8"",""name"":"""",""projectId"":""""}]",2022-09-14T23:55:00.083059422Z,A significant amount 0x5cac718a3ae330d361e39244bf9e67ab17514ce8 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x9c02677a50ffeab8cd5a403cda070ffdb2e407cae318398ce74fb75123002eec,"{""assetImpacted"":""0x5cac718a3ae330d361e39244bf9e67ab17514ce8"",""assetVolumeDecreasePercentage"":""2.047623515858084"",""firstTxHash"":""0xa532c77cc1b4838da8d4b60347698b2c60dd41f4cee70d203d357c01d4d09b6d"",""lastTxHash"":""0x7f2f0abd49d125752ad266fa051a988b68ec8a0f9d39f0fb22df5e8b42449f77""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15535758,""hash"":""0x34d209fce1ff2d69050256686bd5d72a6fae7ce314bd017d829d1b26700ff96d"",""timestamp"":""2022-09-14T23:54:19Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x7797c85b46f548eacc07c229f6cd207d6370442f""]","[{""address"":""0x7797c85b46f548eacc07c229f6cd207d6370442f"",""name"":"""",""projectId"":""""}]",2022-09-14T23:55:00.33878186Z,A significant amount 0x7797c85b46f548eacc07c229f6cd207d6370442f tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x84b96e42affd7d7e8455d426b7f0081555a474cca149c4edeed5082cf3badc8d,"{""assetImpacted"":""0x7797c85b46f548eacc07c229f6cd207d6370442f"",""assetVolumeDecreasePercentage"":""1.8768891323097545"",""firstTxHash"":""0x75c131b4ca53b37795581b750013fe11ce3318308f50b2f25bbcab4639a58bd8"",""lastTxHash"":""0x93f14bef56bc34cc8261fb7a2d0b2eda9386192d7ac60015d5dcb3e8e096238a""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15535758,""hash"":""0x34d209fce1ff2d69050256686bd5d72a6fae7ce314bd017d829d1b26700ff96d"",""timestamp"":""2022-09-14T23:54:19Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x1e4e46b7bf03ece908c88ff7cc4975560010893a""]","[{""address"":""0x1e4e46b7bf03ece908c88ff7cc4975560010893a"",""name"":"""",""projectId"":""""}]",2022-09-14T23:55:00.287177108Z,A significant amount 0x1e4e46b7bf03ece908c88ff7cc4975560010893a tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x7c918a225ac3c21ee956ba20edaab60212b38822b4850a074819ebba96952d0b,"{""assetImpacted"":""0x1e4e46b7bf03ece908c88ff7cc4975560010893a"",""assetVolumeDecreasePercentage"":""0.35079423375536256"",""firstTxHash"":""0xcac0f8adfb8c2a34907458d042d18cdf730f58f877c8ca53ea44eb36349608c3"",""lastTxHash"":""0xcac0f8adfb8c2a34907458d042d18cdf730f58f877c8ca53ea44eb36349608c3""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15535758,""hash"":""0x34d209fce1ff2d69050256686bd5d72a6fae7ce314bd017d829d1b26700ff96d"",""timestamp"":""2022-09-14T23:54:19Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xd69f306549e9d96f183b1aeca30b8f4353c2ecc3""]","[{""address"":""0xd69f306549e9d96f183b1aeca30b8f4353c2ecc3"",""name"":"""",""projectId"":""""}]",2022-09-14T23:55:00.224516698Z,A significant amount 0xd69f306549e9d96f183b1aeca30b8f4353c2ecc3 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x7ac641fd71ff68d81a97780b91137f50f7a75db180275957914027a5a2328b44,"{""assetImpacted"":""0xd69f306549e9d96f183b1aeca30b8f4353c2ecc3"",""assetVolumeDecreasePercentage"":""1.3286267529258842"",""firstTxHash"":""0xa02551cfcab9be878a961fb4e85b9c0481c874552907ea785fc46072823bc839"",""lastTxHash"":""0xf0e1ee4177100c9fe2cf4c823e3514234dcee57ae1dfffffea86a4dfae7ccee6""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15535758,""hash"":""0x34d209fce1ff2d69050256686bd5d72a6fae7ce314bd017d829d1b26700ff96d"",""timestamp"":""2022-09-14T23:54:19Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x0335a7610d817aeca1bebbefbd392ecc2ed587b8""]","[{""address"":""0x0335a7610d817aeca1bebbefbd392ecc2ed587b8"",""name"":"""",""projectId"":""""}]",2022-09-14T23:55:00.462568539Z,A significant amount 0x0335a7610d817aeca1bebbefbd392ecc2ed587b8 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x3c2abca39cb83874ae0d90e2fafcc850932ea8ccd41d71ce1ee0506c4d46850c,"{""assetImpacted"":""0x0335a7610d817aeca1bebbefbd392ecc2ed587b8"",""assetVolumeDecreasePercentage"":""0.018547697615237304"",""firstTxHash"":""0x8a3a42c1f6c6f5d9adc21533971ea12e5e0aec938a86ef360780c7de9b09078c"",""lastTxHash"":""0xb5d1161e5500dad7272026b53b6c732b3b679eb9ddd0bdbfb783c1cdcc4b4b5d""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15535758,""hash"":""0x34d209fce1ff2d69050256686bd5d72a6fae7ce314bd017d829d1b26700ff96d"",""timestamp"":""2022-09-14T23:54:19Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xf17e65822b568b3903685a7c9f496cf7656cc6c2""]","[{""address"":""0xf17e65822b568b3903685a7c9f496cf7656cc6c2"",""name"":"""",""projectId"":""""}]",2022-09-14T23:55:00.250374674Z,A significant amount 0xf17e65822b568b3903685a7c9f496cf7656cc6c2 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x3af6648d76fc561d94876911166e6580934731d035702eda2e079833cf48ccd6,"{""assetImpacted"":""0xf17e65822b568b3903685a7c9f496cf7656cc6c2"",""assetVolumeDecreasePercentage"":""3.4915686452540022"",""firstTxHash"":""0x53d2d57e7ed1337baa0bab4a67b24da3ddd5d1ec08d598e0e7cd4403395e3eab"",""lastTxHash"":""0x53d2d57e7ed1337baa0bab4a67b24da3ddd5d1ec08d598e0e7cd4403395e3eab""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15535758,""hash"":""0x34d209fce1ff2d69050256686bd5d72a6fae7ce314bd017d829d1b26700ff96d"",""timestamp"":""2022-09-14T23:54:19Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599""]","[{""address"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""name"":""WBTC"",""projectId"":""wrappedbtc""}]",2022-09-14T23:55:00.066377369Z,A significant amount 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x0a63ba08b9c13076e7a76b829aeb5fcbc3144c66e1cbc714e8412877f1c8ac17,"{""assetImpacted"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""assetVolumeDecreasePercentage"":""21.318440254717988"",""firstTxHash"":""0x7a59118cb13eda4e99749d6aaf796fa9d7b26e97baa986ef697af5753f2d0c88"",""lastTxHash"":""0xb0bd045a99502695ad1a2e33fa32e2b4a35da7c9af445ad98d35b9a697b82e99""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Wrappedbtc"",""id"":""wrappedbtc"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15535758,""hash"":""0x34d209fce1ff2d69050256686bd5d72a6fae7ce314bd017d829d1b26700ff96d"",""timestamp"":""2022-09-14T23:54:19Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xd533a949740bb3306d119cc777fa900ba034cd52""]","[{""address"":""0xd533a949740bb3306d119cc777fa900ba034cd52"",""name"":""CRV Token"",""projectId"":""curvefi""}]",2022-09-14T11:48:52.205157212Z,A significant amount 0xd533a949740bb3306d119cc777fa900ba034cd52 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xeab6d050527687416738914152b6f25f4876804d0226db7df6c6aa04b7187036,"{""assetImpacted"":""0xd533a949740bb3306d119cc777fa900ba034cd52"",""assetVolumeDecreasePercentage"":""89.4871345782251"",""firstTxHash"":""0x4c81c93a6276c90b3dede9cb89cdd04b3c00bef70cf348503e608a30f2403c4d"",""lastTxHash"":""0x13111f2fe43f1c12b826b6c496539fc57bdf45b6469f503436914bead20eb04a""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Curvefi"",""id"":""curvefi"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15532780,""hash"":""0xa7e62cd8b1a526feb1777ecd703079405a623a858681e698118f76c75cecf6d2"",""timestamp"":""2022-09-14T11:48:22Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x5cac718a3ae330d361e39244bf9e67ab17514ce8""]","[{""address"":""0x5cac718a3ae330d361e39244bf9e67ab17514ce8"",""name"":"""",""projectId"":""""}]",2022-09-14T11:48:52.139409042Z,A significant amount 0x5cac718a3ae330d361e39244bf9e67ab17514ce8 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xcadec63ff47c85d7d821a02010a62d3d82685f0576f89317236e5268797c331b,"{""assetImpacted"":""0x5cac718a3ae330d361e39244bf9e67ab17514ce8"",""assetVolumeDecreasePercentage"":""2.054645615319022"",""firstTxHash"":""0xa532c77cc1b4838da8d4b60347698b2c60dd41f4cee70d203d357c01d4d09b6d"",""lastTxHash"":""0x7f2f0abd49d125752ad266fa051a988b68ec8a0f9d39f0fb22df5e8b42449f77""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15532780,""hash"":""0xa7e62cd8b1a526feb1777ecd703079405a623a858681e698118f76c75cecf6d2"",""timestamp"":""2022-09-14T11:48:22Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x9783b81438c24848f85848f8df31845097341771""]","[{""address"":""0x9783b81438c24848f85848f8df31845097341771"",""name"":"""",""projectId"":""""}]",2022-09-14T11:48:52.118457222Z,A significant amount 0x9783b81438c24848f85848f8df31845097341771 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xc1c35592cf2d34a4247f561f5986987889ad568bbe521825c6f680dd99a3c914,"{""assetImpacted"":""0x9783b81438c24848f85848f8df31845097341771"",""assetVolumeDecreasePercentage"":""6.7623569999196675"",""firstTxHash"":""0x9258706ac66ba8b33e8a9f64c63667a2ce8dddcbab62fb044f7aaf1714852828"",""lastTxHash"":""0x42be124278cabb54fb66c84a8c262837fb3a7e74db50b4cfbcf8e5b67036f2b7""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15532780,""hash"":""0xa7e62cd8b1a526feb1777ecd703079405a623a858681e698118f76c75cecf6d2"",""timestamp"":""2022-09-14T11:48:22Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xc581b735a1688071a1746c968e0798d642ede491""]","[{""address"":""0xc581b735a1688071a1746c968e0798d642ede491"",""name"":"""",""projectId"":""""}]",2022-09-14T11:48:52.185202552Z,A significant amount 0xc581b735a1688071a1746c968e0798d642ede491 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xbfbaed93a7281cd05209b4d3f57071d143bea226fbfa80f2ea18ec75350f5f3a,"{""assetImpacted"":""0xc581b735a1688071a1746c968e0798d642ede491"",""assetVolumeDecreasePercentage"":""4.863367391554071"",""firstTxHash"":""0xfe1f259dddf4f85e372fb887ab2d87fe10a5c0ef5d5b9d6ed448f93aff11b0f3"",""lastTxHash"":""0x29ed4ea7e7bd1e1c30553f1bd3b28479e704876d10233504a81fe65ed166b015""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15532780,""hash"":""0xa7e62cd8b1a526feb1777ecd703079405a623a858681e698118f76c75cecf6d2"",""timestamp"":""2022-09-14T11:48:22Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xe7f58a92476056627f9fdb92286778abd83b285f""]","[{""address"":""0xe7f58a92476056627f9fdb92286778abd83b285f"",""name"":"""",""projectId"":""""}]",2022-09-14T11:48:52.225973619Z,A significant amount 0xe7f58a92476056627f9fdb92286778abd83b285f tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xaa9f846acfd0516f3c938b29e8ac9f2f4c0e9aa12195e952ace0095bdc37f6bd,"{""assetImpacted"":""0xe7f58a92476056627f9fdb92286778abd83b285f"",""assetVolumeDecreasePercentage"":""0.3476116294323415"",""firstTxHash"":""0x1b99369d077ac42ea166da2bf7cb7f1e71a5ce23cdae3f6b28a13fd1fb5a9366"",""lastTxHash"":""0x83f29d0e88edf677ea506dc798fa6a7804047ab416405bb6c6698cfbf8a9e08f""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15532780,""hash"":""0xa7e62cd8b1a526feb1777ecd703079405a623a858681e698118f76c75cecf6d2"",""timestamp"":""2022-09-14T11:48:22Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xb6ee9668771a79be7967ee29a63d4184f8097143""]","[{""address"":""0xb6ee9668771a79be7967ee29a63d4184f8097143"",""name"":"""",""projectId"":""""}]",2022-09-14T11:48:52.293405921Z,A significant amount 0xb6ee9668771a79be7967ee29a63d4184f8097143 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xa302918d98c01fa5de1a4d0730135e9005a7c66aacd95dcc0c5c2a0137b34732,"{""assetImpacted"":""0xb6ee9668771a79be7967ee29a63d4184f8097143"",""assetVolumeDecreasePercentage"":""0.6421280437226651"",""firstTxHash"":""0xb0d01f83937dca838d053968417801f4fd116107a2d278432aa840b1f102b3ac"",""lastTxHash"":""0x4033df32d3de7913318e0204977882c230e8985362997d81d64a02aacdfc131d""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15532780,""hash"":""0xa7e62cd8b1a526feb1777ecd703079405a623a858681e698118f76c75cecf6d2"",""timestamp"":""2022-09-14T11:48:22Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xdb25f211ab05b1c97d595516f45794528a807ad8""]","[{""address"":""0xdb25f211ab05b1c97d595516f45794528a807ad8"",""name"":""EURSToken"",""projectId"":""stasis""}]",2022-09-14T11:48:52.249375132Z,A significant amount 0xdb25f211ab05b1c97d595516f45794528a807ad8 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x929f4621e61fef98052b53414a9b362ca7aa2f5f499474e1f8a54db1524137da,"{""assetImpacted"":""0xdb25f211ab05b1c97d595516f45794528a807ad8"",""assetVolumeDecreasePercentage"":""100"",""firstTxHash"":""0x20dd139bf332c880931afd329dc512f45f55d58720cd84489b5d7356bd72b492"",""lastTxHash"":""0x5c5424feac7674d6c6c89348737e80fb165f7bd8404bef059759b6f33dfc5d18""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Stasis"",""id"":""stasis"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15532780,""hash"":""0xa7e62cd8b1a526feb1777ecd703079405a623a858681e698118f76c75cecf6d2"",""timestamp"":""2022-09-14T11:48:22Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9""]","[{""address"":""0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9"",""name"":""AAVEToken"",""projectId"":""aave""}]",2022-09-14T11:48:52.161370976Z,A significant amount 0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x868bb6d080323cabc9d640bb43ef5e1c8c20a0d4df43da3509df7bb04798ab41,"{""assetImpacted"":""0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9"",""assetVolumeDecreasePercentage"":""1.9554579876279912"",""firstTxHash"":""0x2ae5eaa403e6c181e8a8060a6174da61ab6daede3d75a1867295c20f5e105803"",""lastTxHash"":""0x2ae5eaa403e6c181e8a8060a6174da61ab6daede3d75a1867295c20f5e105803""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Aave"",""id"":""aave"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15532780,""hash"":""0xa7e62cd8b1a526feb1777ecd703079405a623a858681e698118f76c75cecf6d2"",""timestamp"":""2022-09-14T11:48:22Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x7797c85b46f548eacc07c229f6cd207d6370442f""]","[{""address"":""0x7797c85b46f548eacc07c229f6cd207d6370442f"",""name"":"""",""projectId"":""""}]",2022-09-14T11:48:52.314603822Z,A significant amount 0x7797c85b46f548eacc07c229f6cd207d6370442f tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x5cdd350f78a8db66d3cfaecd00fd15cee92af6d3446f6ee9efa431c20d45d7ed,"{""assetImpacted"":""0x7797c85b46f548eacc07c229f6cd207d6370442f"",""assetVolumeDecreasePercentage"":""2.713549348410879"",""firstTxHash"":""0x3152b009343520c8561a4d733328044559f69966d51db328b4044b052b75f6f3"",""lastTxHash"":""0x93f14bef56bc34cc8261fb7a2d0b2eda9386192d7ac60015d5dcb3e8e096238a""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15532780,""hash"":""0xa7e62cd8b1a526feb1777ecd703079405a623a858681e698118f76c75cecf6d2"",""timestamp"":""2022-09-14T11:48:22Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x1e4e46b7bf03ece908c88ff7cc4975560010893a""]","[{""address"":""0x1e4e46b7bf03ece908c88ff7cc4975560010893a"",""name"":"""",""projectId"":""""}]",2022-09-14T11:48:52.27319072Z,A significant amount 0x1e4e46b7bf03ece908c88ff7cc4975560010893a tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x28622c609a5fe9ada0f066e56a790dbddd01eac94b3e5b03c1f04861573d28b6,"{""assetImpacted"":""0x1e4e46b7bf03ece908c88ff7cc4975560010893a"",""assetVolumeDecreasePercentage"":""0.4191693534302876"",""firstTxHash"":""0xef1bc437d6da461f5ca437362c82960b1a9a0127efac5f06e243fbbf6e6667cf"",""lastTxHash"":""0xcac0f8adfb8c2a34907458d042d18cdf730f58f877c8ca53ea44eb36349608c3""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15532780,""hash"":""0xa7e62cd8b1a526feb1777ecd703079405a623a858681e698118f76c75cecf6d2"",""timestamp"":""2022-09-14T11:48:22Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x9783b81438c24848f85848f8df31845097341771""]","[{""address"":""0x9783b81438c24848f85848f8df31845097341771"",""name"":"""",""projectId"":""""}]",2022-09-13T23:55:00.200169681Z,A significant amount 0x9783b81438c24848f85848f8df31845097341771 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xd6c8706159301212e93eb765b8f00ed897a119fbf99c9c3bf50a4861685c717b,"{""assetImpacted"":""0x9783b81438c24848f85848f8df31845097341771"",""assetVolumeDecreasePercentage"":""3.638743142003207"",""firstTxHash"":""0x9258706ac66ba8b33e8a9f64c63667a2ce8dddcbab62fb044f7aaf1714852828"",""lastTxHash"":""0x7ba9a6cd5d629d05b53bc60c5bf30490f9b84aaf187b6e18d7826747e5f794ec""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15529844,""hash"":""0xea69138246b2bf02bceb25e131b48be6fb202c34efe3d91d0ca157f44afbc665"",""timestamp"":""2022-09-13T23:54:18Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599""]","[{""address"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""name"":""WBTC"",""projectId"":""wrappedbtc""}]",2022-09-13T23:55:00.118908165Z,A significant amount 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xd55f498d117ddf4adcf063566192a4277835f31cfe20884f7c38ea0b1157f322,"{""assetImpacted"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""assetVolumeDecreasePercentage"":""3.430991796344201"",""firstTxHash"":""0xd9563b40e4f092d39984024e3bf8b10dd5ba8038f94136236d17c211e170955d"",""lastTxHash"":""0xc27a48f2e2d3dd9bfd87941e6621e05a9f8621131e922177565ba42d6bbf7480""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Wrappedbtc"",""id"":""wrappedbtc"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15529844,""hash"":""0xea69138246b2bf02bceb25e131b48be6fb202c34efe3d91d0ca157f44afbc665"",""timestamp"":""2022-09-13T23:54:18Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
